Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
4215,29957,3/13/2010,Critical,31,1447.62,0.07,Regular Air,576.39,48.04,7.23,Dave Brooks,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1885,Small Box,0.37,3/14/2010
5034,35878,8/13/2010,Medium,11,485.46,0.03,Regular Air,48.88,40.99,17.48,Cari MacIntyre,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,0.36,8/14/2010
6468,46050,1/4/2010,High,5,2249.05,0.02,Regular Air,-571.24,449.99,24.49,Julie Prescott,Ontario,Ontario,Home Office,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,0.52,1/5/2010
6469,46050,1/4/2010,High,48,4813.67,0.03,Express Air,44.58,95.43,19.99,Julie Prescott,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Fellowes Stor/Drawer¨ Steel Plusª Storage Drawers,Small Box,0.79,1/7/2010
7693,55140,7/4/2010,Critical,39,438.8,0.09,Regular Air,-84.19,11.7,6.96,Candace McMahon,Ontario,Ontario,Corporate,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Medium Box,0.5,7/6/2010
310,2149,3/12/2010,Low,4,43.56,0.01,Regular Air,21.21,9.38,4.93,Lori Olson,New Brunswick,Atlantic,Consumer,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Small Box,0.57,3/16/2010
509,3493,8/23/2010,High,48,7518.12,0.04,Regular Air,1027.63,152.48,6.5,Patrick Jones,New Brunswick,Atlantic,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.74,8/25/2010
824,5957,12/26/2010,High,15,68.32,0.05,Regular Air,-66.72,4.28,6.72,Ionia McGrath,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 1927,Small Box,0.4,12/27/2010
825,5957,12/26/2010,High,3,536.38,0.03,Delivery Truck,-258.80,150.98,66.27,Ionia McGrath,New Brunswick,Atlantic,Small Business,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,12/28/2010
826,5957,12/26/2010,High,23,391.8755,0.1,Regular Air,-38.02,20.99,4.81,Ionia McGrath,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,12/29/2010
927,6720,9/9/2010,Not Specified,31,164.62,0.03,Regular Air,-93.71,5.18,5.74,Patrick Jones,New Brunswick,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,9/10/2010
928,6720,9/9/2010,Not Specified,36,4225.77,0.08,Delivery Truck,-1393.69,120.98,58.64,Patrick Jones,New Brunswick,Atlantic,Home Office,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,Jumbo Box,0.75,9/12/2010
929,6720,9/9/2010,Not Specified,8,53.89,0.01,Regular Air,17.63,6.3,0.5,Patrick Jones,New Brunswick,Atlantic,Home Office,Office Supplies,Labels,Avery 48,Small Box,0.39,9/11/2010
1206,8834,11/8/2010,High,45,6688.11,0.08,Regular Air,2872.88,150.98,13.99,Ken Lonsdale,New Brunswick,Atlantic,Consumer,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,11/9/2010
1215,8933,10/7/2010,High,37,1520.26,0.04,Regular Air,640.84,42.8,2.99,Lori Olson,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Small Box,0.36,10/8/2010
1216,8933,10/7/2010,High,30,688.02,0.06,Regular Air,154.99,22.98,7.58,Lori Olson,New Brunswick,Atlantic,Consumer,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box,0.51,10/9/2010
1458,10502,5/14/2010,Not Specified,33,7869.22,0.1,Delivery Truck,1523.46,243.98,43.32,Karen Seio,New Brunswick,Atlantic,Consumer,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,5/15/2010
1459,10502,5/14/2010,Not Specified,36,912.44,0.04,Regular Air,182.72,25.38,8.99,Karen Seio,New Brunswick,Atlantic,Consumer,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,5/16/2010
1535,11047,12/10/2010,Low,27,1991.26,0.01,Delivery Truck,-528.09,68.81,60,Ionia McGrath,New Brunswick,Atlantic,Home Office,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,12/17/2010
1536,11047,12/10/2010,Low,24,10480.272,0.07,Delivery Truck,2271.68,550.98,64.59,Ionia McGrath,New Brunswick,Atlantic,Home Office,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Jumbo Box,0.66,12/12/2010
1787,12803,2/25/2010,Not Specified,32,383.81,0.03,Regular Air,-21.15,12.21,4.81,Patrick Jones,New Brunswick,Atlantic,Home Office,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,2/27/2010
1927,13767,8/26/2010,High,12,2050.712,0.05,Delivery Truck,-381.04,218.75,69.64,Nona Balk,New Brunswick,Atlantic,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.72,8/28/2010
1980,14117,8/25/2010,Not Specified,4,5.31,0,Regular Air,-1.50,1.14,0.7,Nathan Mautz,New Brunswick,Atlantic,Corporate,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,8/27/2010
2267,16289,7/17/2010,High,37,426.64,0.09,Regular Air,96.95,12.22,2.85,John Lee,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,7/19/2010
2773,20036,12/5/2010,Not Specified,25,290.46,0.1,Regular Air,-31.55,11.97,4.98,John Lee,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,12/5/2010
2774,20036,12/5/2010,Not Specified,44,1207.4,0.03,Regular Air,-25.23,26.31,5.89,John Lee,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75,12/7/2010
3016,21702,12/17/2010,Not Specified,40,5232.83,0.01,Delivery Truck,-1461.65,122.99,70.2,Nathan Mautz,New Brunswick,Atlantic,Home Office,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,12/18/2010
3400,24227,8/16/2010,Medium,24,1840.8535,0.01,Regular Air,424.64,85.99,2.79,Karen Seio,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,6340,Small Box,0.58,8/18/2010
3737,26695,6/6/2010,Not Specified,43,367.11,0.01,Regular Air,163.42,8.34,1.43,Justin Deggeller,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Wrap Bag,0.35,6/8/2010
4328,30851,9/21/2010,Low,16,336.29,0.08,Regular Air,-52.14,21.38,8.99,Emily Phan,New Brunswick,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,9/25/2010
4452,31718,11/27/2010,Low,24,1390.6935,0.03,Regular Air,168.46,65.99,7.69,Nona Balk,New Brunswick,Atlantic,Corporate,Technology,Telephones and Communication,5190,Small Box,0.59,12/1/2010
4453,31718,11/27/2010,Low,20,1017.2885,0.1,Regular Air,-115.30,65.99,8.99,Nona Balk,New Brunswick,Atlantic,Corporate,Technology,Telephones and Communication,StarTAC Analog,Small Box,0.6,12/4/2010
4871,34661,1/20/2010,Critical,26,864.16,0.09,Regular Air,-175.47,33.98,19.99,Nathan Mautz,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,"Linden¨ 12"" Wall Clock With Oak Frame",Small Box,0.55,1/22/2010
5221,37157,2/20/2010,High,39,213,0.01,Regular Air,-71.09,5.28,5.06,Nathan Mautz,New Brunswick,Atlantic,Home Office,Office Supplies,Paper,Astroparche¨ Fine Business Paper,Small Box,0.37,2/22/2010
5368,38176,8/15/2010,High,39,231.08,0.01,Express Air,-79.08,5.28,5.57,Nathan Mautz,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Xerox 1981,Small Box,0.4,8/16/2010
5369,38176,8/15/2010,High,48,428.36,0.06,Express Air,74.75,9.11,2.25,Nathan Mautz,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Dixon Ticonderoga Core-Lock Colored Pencils,Wrap Bag,0.52,8/17/2010
5748,40832,3/29/2010,High,22,447.23,0.03,Regular Air,122.78,20.24,6.67,Erin Mull,New Brunswick,Atlantic,Small Business,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,3/30/2010
5865,41632,12/1/2010,Low,34,1541.458,0.05,Regular Air,-238.16,55.99,5,Patrick Jones,New Brunswick,Atlantic,Home Office,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,12/8/2010
6447,45863,9/19/2010,Low,5,845.614,0.01,Express Air,-653.49,195.99,4.2,Patrick Jones,New Brunswick,Atlantic,Home Office,Technology,Telephones and Communication,688,Small Box,0.6,9/23/2010
6615,47078,4/19/2010,Medium,18,84.74,0.06,Regular Air,34.10,4.91,0.5,Karen Seio,New Brunswick,Atlantic,Consumer,Office Supplies,Labels,Avery 493,Small Box,0.36,4/19/2010
6616,47078,4/19/2010,Medium,43,279.83,0.01,Regular Air,77.04,6.04,2.14,Karen Seio,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4Ó x 11Ó",Wrap Bag,0.38,4/20/2010
6617,47078,4/19/2010,Medium,20,98.57,0.07,Regular Air,-49.64,4.98,5.02,Karen Seio,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,Xerox 1989,Small Box,0.38,4/20/2010
7510,53605,8/3/2010,Medium,19,506.49,0.06,Regular Air,105.69,25.98,5.37,Karen Seio,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,8/5/2010
7511,53605,8/3/2010,Medium,48,8367.68,0.06,Delivery Truck,886.35,170.98,35.89,Karen Seio,New Brunswick,Atlantic,Consumer,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Jumbo Box,0.66,8/5/2010
7512,53605,8/3/2010,Medium,1,74.31,0.07,Regular Air,-73.10,41.47,34.2,Karen Seio,New Brunswick,Atlantic,Consumer,Furniture,Office Furnishings,Eldon Econocleat¨ Chair Mats for Low Pile Carpets,Wrap Bag,0.73,8/5/2010
7815,55877,2/2/2010,Not Specified,40,144.28,0.01,Express Air,52.94,3.08,0.99,Erin Mull,New Brunswick,Atlantic,Corporate,Office Supplies,Labels,Avery 511,Small Box,0.37,2/4/2010
7816,55877,2/2/2010,Not Specified,19,126.53,0.03,Regular Air,-73.38,5.98,7.5,Erin Mull,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Xerox 1920,Small Box,0.4,2/3/2010
8044,57475,10/4/2010,Low,32,167.07,0.04,Regular Air,-93.23,4.91,5.68,Tony Sayre,New Brunswick,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,10/11/2010
8045,57475,10/4/2010,Low,34,554.88,0.06,Regular Air,-145.33,15.99,13.18,Tony Sayre,New Brunswick,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,10/4/2010
8046,57475,10/4/2010,Low,48,309.65,0.04,Regular Air,-79.81,6.54,5.27,Tony Sayre,New Brunswick,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones¨ Four-Pocket Poly Binders,Small Box,0.36,10/4/2010
8047,57475,10/4/2010,Low,24,152.37,0.09,Regular Air,-76.53,6.48,6.6,Tony Sayre,New Brunswick,Atlantic,Home Office,Office Supplies,Paper,Xerox 21,Small Box,0.37,10/6/2010
8143,58241,9/7/2010,Critical,36,146.71,0.01,Regular Air,38.63,4,1.3,Patrick Jones,New Brunswick,Atlantic,Home Office,Office Supplies,Paper,EcoTones¨ Memo Sheets,Wrap Bag,0.37,9/8/2010
8144,58241,9/7/2010,Critical,36,475.92,0.05,Regular Air,-95.30,12.88,4.59,Patrick Jones,New Brunswick,Atlantic,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Martin-Yale Premier Letter Opener,Wrap Bag,0.82,9/8/2010
687,4774,4/19/2010,Medium,4,126.87,0.08,Regular Air,-125.99,32.98,5.5,Lindsay Williams,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,4/20/2010
1651,11908,5/25/2010,Not Specified,5,1386.6,0.09,Delivery Truck,-556.18,280.98,57,Marc Crier,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,5/27/2010
2079,14855,4/30/2010,Not Specified,44,174.9,0.06,Express Air,-150.90,3.58,5.47,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,5/2/2010
2080,14855,4/30/2010,Not Specified,48,103.8,0.1,Regular Air,-150.53,2.23,4.57,John Lee,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Eldon Pizzazª Desk Accessories,Small Pack,0.41,5/2/2010
2081,14855,4/30/2010,Not Specified,19,2557.51,0.01,Delivery Truck,-168.48,124.49,51.94,John Lee,Manitoba,Prarie,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,5/2/2010
2105,15045,8/20/2010,Not Specified,11,1378.72,0.07,Delivery Truck,-640.60,122.99,70.2,Logan Currie,Manitoba,Prarie,Small Business,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,8/22/2010
2266,16289,7/17/2010,High,49,5610.612,0.01,Regular Air,2040.87,125.99,2.5,John Lee,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,V2397,Small Box,0.58,7/19/2010
2771,20036,12/5/2010,Not Specified,28,4371.92,0.03,Delivery Truck,-533.44,150.98,66.27,John Lee,Manitoba,Prarie,Corporate,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,12/8/2010
2772,20036,12/5/2010,Not Specified,21,1745.118,0.03,Regular Air,307.25,95.99,4.9,John Lee,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,12/7/2010
3015,21696,10/21/2010,Medium,14,278.27,0.02,Regular Air,-51.91,19.35,12.79,Marc Crier,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,GBC Durable Plastic Covers,Small Box,0.39,10/22/2010
3443,24577,3/1/2010,Medium,8,180.79,0.05,Regular Air,20.09,22.84,5.47,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1929,Small Box,0.39,3/2/2010
3504,24961,1/26/2010,Low,8,487.59,0.04,Delivery Truck,-205.29,58.14,36.61,Ken Black,Manitoba,Prarie,Consumer,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2/2/2010
4089,29156,2/24/2010,Low,10,208.77,0.07,Regular Air,-76.58,20.97,4,Denise Monton,Manitoba,Prarie,Home Office,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.77,3/1/2010
4214,29957,3/13/2010,Critical,28,2555.37,0.08,Delivery Truck,-824.91,95.98,58.2,Dave Brooks,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,Jumbo Drum,0.58,3/14/2010
4343,30917,11/1/2010,Low,11,86.79,0.06,Regular Air,-45.60,8.12,2.83,Marc Crier,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,11/3/2010
4344,30917,11/1/2010,Low,8,753.8,0.06,Regular Air,-32.30,96.45,13.99,Marc Crier,Manitoba,Prarie,Corporate,Technology,Office Machines,Soundgear TeleForum DX Desktop Conference Phone,Medium Box,0.38,11/5/2010
4644,33060,2/19/2010,High,3,15.88,0.05,Regular Air,-11.04,3.74,4.69,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Accohide Poly Flexible Ring Binders,Small Box,0.35,2/20/2010
4939,35137,7/17/2010,High,41,225.06,0.05,Express Air,7.30,5.34,2.99,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,7/19/2010
4940,35137,7/17/2010,High,47,1041.78,0.1,Regular Air,283.79,23.99,6.71,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35,7/20/2010
5496,38979,2/26/2010,Low,48,3355.1,0.07,Delivery Truck,-1701.96,70.98,59.81,Steve Chapman,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,"Situations Contoured Folding Chairs, 4/Set",Jumbo Drum,0.6,2/26/2010
5497,38979,2/26/2010,Low,34,2864.55,0.06,Regular Air,1021.07,82.99,5.5,Steve Chapman,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.44,3/3/2010
5498,38979,2/26/2010,Low,31,65.61,0.02,Regular Air,-16.63,1.95,1.63,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Wrap Bag,0.46,3/3/2010
6010,42565,9/22/2010,Low,33,283.8,0.04,Regular Air,47.52,8.69,2.99,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D¨ Ring Binder, Heavy Gauge Vinyl",Small Box,0.39,9/29/2010
6041,42823,6/25/2010,Medium,8,49.14,0.05,Express Air,-22.56,4.28,6.18,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1980,Small Box,0.4,6/27/2010
6267,44359,11/29/2010,High,19,113.2,0.1,Regular Air,24.83,6.08,0.91,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Zebra Zazzle Fluorescent Highlighters,Wrap Bag,0.51,12/1/2010
6556,46624,4/26/2010,Not Specified,28,110.2,0.07,Regular Air,42.84,4.13,0.5,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,4/27/2010
6557,46624,4/26/2010,Not Specified,12,54.86,0.09,Regular Air,-50.60,4.28,6.72,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 1927,Small Box,0.4,4/28/2010
6744,48032,8/26/2010,High,42,309.17,0.09,Regular Air,-283.31,7.77,9.23,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,8/27/2010
6745,48032,8/26/2010,High,29,412.86,0.07,Regular Air,-104.43,15.14,4.53,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Eldon¨ Gobal File Keepers,Small Box,0.81,8/27/2010
7014,50054,9/6/2010,Not Specified,50,5369.46,0,Regular Air,1370.26,99.99,19.99,Cynthia Delaney,Manitoba,Prarie,Corporate,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52,9/8/2010
7015,50054,9/6/2010,Not Specified,41,1439.96,0.02,Regular Air,182.46,33.29,8.74,Cynthia Delaney,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Fellowes Bases and Tops For Staxonsteel¨/High-Stak¨ Systems,Small Box,0.61,9/8/2010
7698,55200,8/28/2010,Medium,33,505.08,0.01,Regular Air,-56.91,15.15,10.13,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Plastic Binding Combs,Small Box,0.38,8/30/2010
7699,55200,8/28/2010,Medium,4,649.2385,0.1,Regular Air,-830.72,205.99,2.79,Joe Elijah,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,ELITE Series,Small Box,0.58,8/30/2010
8050,57477,9/26/2010,High,50,745.48,0.02,Regular Air,119.12,14.56,3.5,Ed Braxton,Manitoba,Prarie,Home Office,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,Small Box,0.58,9/28/2010
8051,57477,9/26/2010,High,45,3086.5115,0.08,Regular Air,1560.96,85.99,2.5,Ed Braxton,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,Accessory12,Small Box,0.35,9/27/2010
109,710,1/1/2010,Low,42,161.77,0.01,Regular Air,-150.37,3.58,5.47,Susan MacKendrick,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,1/5/2010
110,710,1/1/2010,Low,11,447.09,0.09,Regular Air,89.03,41.32,8.66,Susan MacKendrick,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.76,1/3/2010
111,710,1/1/2010,Low,29,4192.88,0.02,Delivery Truck,731.32,145.45,17.85,Susan MacKendrick,Manitoba,Prarie,Corporate,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,1/5/2010
136,870,6/19/2010,Not Specified,23,1661.04,0.04,Regular Air,475.54,70.97,3.5,Valerie Dominguez,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,6/19/2010
189,1253,1/25/2010,Critical,15,494.34,0.05,Regular Air,-30.19,31.98,6.72,Tanja Norvell,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Boxª Stor/Drawer¨ Steel Plusª,Small Box,0.75,1/25/2010
232,1542,9/14/2010,Medium,47,2150.25,0.06,Regular Air,586.93,48.58,3.99,Linda Southworth,Manitoba,Prarie,Consumer,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,0.56,9/16/2010
233,1542,9/14/2010,Medium,13,448,0.08,Regular Air,27.20,35.51,6.31,Linda Southworth,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,Steel Personal Filing/Posting Tote,Small Box,0.58,9/16/2010
447,3040,4/11/2010,Medium,13,98.39,0.01,Express Air,-31.54,6.48,6.6,Tracy Zic,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 21,Small Box,0.37,4/12/2010
457,3108,8/4/2010,Critical,36,65.39,0.09,Regular Air,-0.46,1.82,1,Jack Garza,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Crayola Anti Dust Chalk, 12/Pack",Wrap Bag,0.4,8/5/2010
655,4611,1/9/2010,High,32,16172.44,0.03,Delivery Truck,7176.12,500.98,28.14,Steven Ward,Manitoba,Prarie,Consumer,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,1/9/2010
920,6625,8/15/2010,High,23,21062.91,0.01,Delivery Truck,5713.53,880.98,44.55,Roy Skaria,Manitoba,Prarie,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,8/17/2010
1006,7335,5/29/2010,Low,43,3681.7495,0.01,Regular Air,1196.44,95.99,4.9,Maureen Grace,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,6/3/2010
1019,7457,9/30/2010,Not Specified,36,2300.45,0.02,Regular Air,624.64,60.98,19.99,Eric Hoffmann,Manitoba,Prarie,Small Business,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38,10/3/2010
1020,7457,9/30/2010,Not Specified,46,548.11,0.04,Regular Air,124.24,11.55,2.36,Eric Hoffmann,Manitoba,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,10/2/2010
1148,8384,5/5/2010,High,37,4935.72,0.07,Delivery Truck,-698.09,140.98,36.09,Meg Tillman,Manitoba,Prarie,Small Business,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,5/6/2010
1234,8998,1/3/2010,Low,37,1767.88,0.07,Regular Air,66.47,50.98,13.66,Linda Southworth,Manitoba,Prarie,Consumer,Office Supplies,Appliances,Eureka The Boss¨ Cordless Rechargeable Stick Vac,Small Box,0.58,1/7/2010
1235,8998,1/3/2010,Low,12,277.42,0.01,Regular Air,49.82,22.24,1.99,Linda Southworth,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Small Pack,0.43,1/5/2010
1236,8998,1/3/2010,Low,13,178.13,0.04,Regular Air,-19.75,13.43,5.5,Linda Southworth,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,1/8/2010
1260,9152,8/20/2010,Not Specified,43,292.808,0.05,Regular Air,-129.69,7.99,5.03,Steven Cartwright,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,8/20/2010
1391,10081,8/7/2010,Not Specified,49,1058.43,0.02,Regular Air,245.00,20.28,6.68,Sanjit Engle,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",Small Box,0.53,8/8/2010
1677,12097,11/9/2010,Critical,9,49.89,0.06,Regular Air,-30.84,4.98,6.07,Tanja Norvell,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 1897,Small Box,0.36,11/11/2010
1678,12097,11/9/2010,Critical,25,1831.529,0,Express Air,-139.98,85.99,0.99,Tanja Norvell,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,11/9/2010
1688,12196,6/2/2010,Not Specified,32,599.52,0.04,Regular Air,25.14,17.98,8.51,Tracy Zic,Manitoba,Prarie,Consumer,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,6/3/2010
1689,12196,6/2/2010,Not Specified,25,10330.94,0.07,Regular Air,2914.56,419.19,19.99,Tracy Zic,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,6/2/2010
1734,12451,4/19/2010,Low,26,3662.16,0.01,Delivery Truck,-372.82,130.98,54.74,Thais Sissman,Manitoba,Prarie,Small Business,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,4/21/2010
1735,12451,4/19/2010,Low,21,329.37,0.04,Express Air,-53.57,15.14,4.53,Thais Sissman,Manitoba,Prarie,Small Business,Office Supplies,Storage & Organization,Eldon¨ Gobal File Keepers,Small Box,0.81,4/21/2010
