Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
3070,21989,2/10/2011,Low,35,3814.171,0.04,Regular Air,1077.13,125.99,4.2,Lena Creighton,Ontario,Ontario,Home Office,Technology,Telephones and Communication,i1000plus,Small Box,0.57,2/10/2011
3800,27106,12/1/2011,High,1,13.96,0.06,Regular Air,-4.70,10.91,2.99,Lena Creighton,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D¨ Binders,Small Box,0.38,12/3/2011
3801,27106,12/1/2011,High,50,531.48,0.08,Regular Air,232.58,10.67,1.39,Lena Creighton,Ontario,Ontario,Home Office,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,Small Box,0.39,12/1/2011
3802,27106,12/1/2011,High,29,3524.55,0.08,Delivery Truck,-570.18,130.98,30,Lena Creighton,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,12/3/2011
3803,27106,12/1/2011,High,42,890.61,0.05,Regular Air,297.11,22.23,3.63,Lena Creighton,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Executive Impressions 14"" Contract Wall Clock",Small Pack,0.52,12/3/2011
3804,27106,12/1/2011,High,10,64.19,0.08,Regular Air,3.77,6.68,1.5,Lena Creighton,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,Wrap Bag,0.48,12/3/2011
3900,27811,3/4/2011,Not Specified,4,73.9,0.06,Regular Air,-39.64,15.99,13.18,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,3/5/2011
4236,30144,8/6/2011,Low,25,5503.39,0.08,Delivery Truck,-528.65,218.75,69.64,Joe Kamberova,Ontario,Ontario,Small Business,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,8/11/2011
4930,35077,10/7/2011,High,29,81.1,0.06,Regular Air,-2.07,2.94,0.96,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,10/8/2011
5073,36133,8/20/2011,Medium,6,128.56,0,Regular Air,-7.84,19.98,8.68,Katrina Willman,Ontario,Ontario,Consumer,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,8/21/2011
5330,37891,10/20/2011,High,24,163.36,0.04,Regular Air,-65.54,6.48,6.6,Steven Roelle,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 21,Small Box,0.37,10/22/2011
5331,37891,10/20/2011,High,21,44.08,0.06,Express Air,-9.09,1.98,0.7,Steven Roelle,Ontario,Ontario,Small Business,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag,0.83,10/22/2011
5332,37891,10/20/2011,High,4,1135.64,0.02,Delivery Truck,-627.64,259.71,66.67,Steven Roelle,Ontario,Ontario,Small Business,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,0.61,10/20/2011
5333,37891,10/20/2011,High,33,5154.009,0.03,Regular Air,1184.68,179.99,13.99,Steven Roelle,Ontario,Ontario,Small Business,Technology,Telephones and Communication,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Medium Box,0.57,10/22/2011
5366,38146,12/7/2011,Low,41,782.05,0.08,Regular Air,-253.74,19.94,14.87,Erica Hackney,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Luxo Economy Swing Arm Lamp,Large Box,0.57,12/7/2011
5545,39268,4/22/2011,Not Specified,44,324.2,0.02,Express Air,-89.75,7.1,6.05,Maureen Fritzler,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,4/24/2011
5546,39268,4/22/2011,Not Specified,45,156.95,0.1,Regular Air,-32.52,3.74,0.94,Maureen Fritzler,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,Rubber Band Ball,Wrap Bag,0.83,4/25/2011
5956,42274,9/3/2011,High,23,2296.76,0.01,Regular Air,241.15,99.99,19.99,Lena Creighton,Ontario,Ontario,Home Office,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,9/5/2011
5957,42274,9/3/2011,High,45,508.49,0.1,Express Air,-28.81,12.07,6.2,Lena Creighton,Ontario,Ontario,Home Office,Furniture,Office Furnishings,Eldon¨ 500 Classª Desk Accessories,Wrap Bag,0.52,9/5/2011
6262,44322,10/12/2011,Not Specified,15,600.8,0.1,Regular Air,43.55,42.76,6.22,Max Jones,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",Small Box,,10/14/2011
6297,44579,6/3/2011,Not Specified,19,3896.39,0.1,Regular Air,755.28,218.08,18.06,Clytie Kelty,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,"Lifetime Advantageª Folding Chairs, 4/Carton",Large Box,0.57,6/4/2011
6410,45543,2/2/2011,Low,16,1223.43,0.01,Delivery Truck,-1615.59,70.89,89.3,Denny Joy,Ontario,Ontario,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,0.69,2/6/2011
6642,47236,10/2/2011,High,1,70.91,0.03,Regular Air,-45.43,70.97,3.5,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,10/4/2011
6777,48261,3/18/2011,Medium,15,2130.66,0.01,Delivery Truck,-113.77,130.98,30,Michael Dominguez,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,3/19/2011
8053,57479,3/15/2011,High,37,132.12,0.07,Regular Air,54.78,3.75,0.5,Amy Cox,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 496,Small Box,0.37,3/16/2011
8209,58690,11/5/2011,High,14,3023.73,0.09,Delivery Truck,-1068.01,218.75,69.64,Kristen Hastings,Ontario,Ontario,Small Business,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,11/6/2011
443,2978,5/2/2011,Critical,28,4671.1495,0.07,Regular Air,947.31,200.99,4.2,Alan Schoenberger,Ontario,Ontario,Corporate,Technology,Telephones and Communication,2160i,Small Box,0.59,5/3/2011
1030,7521,2/27/2011,Low,19,1942.1735,0,Express Air,400.82,115.99,2.5,Mark Packer,Ontario,Ontario,Small Business,Technology,Telephones and Communication,StarTAC 7797,Small Box,0.55,3/5/2011
3228,23169,6/23/2011,Critical,22,1683.57,0.1,Regular Air,346.54,80.98,7.18,Karl Brown,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Logitech Cordless Navigator Duo,Small Box,0.48,6/25/2011
5328,37863,2/24/2011,High,27,305.05,0.04,Regular Air,23.12,10.98,3.37,Aaron Hawkins,Ontario,Ontario,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars¨ Softgrip Scissors,Small Pack,0.57,2/26/2011
1165,8513,7/15/2011,Low,9,163.78,0.05,Regular Air,-43.03,17.98,8.51,Fred McMath,Ontario,Ontario,Small Business,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,7/17/2011
1411,10245,2/13/2011,Medium,20,2573.29,0.04,Delivery Truck,-896.94,122.99,70.2,Astrea Jones,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2/14/2011
1713,12320,12/20/2011,Critical,35,539.21,0.05,Delivery Truck,11.65,15.23,27.75,Tracy Poddar,Ontario,Ontario,Corporate,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76,12/22/2011
1717,12326,2/2/2011,Critical,4,123.82,0.05,Regular Air,-0.37,29.34,57.87,Troy Staebel,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",Small Box,0.54,2/4/2011
2997,21606,1/22/2011,Not Specified,43,1374.7,0.06,Express Air,-90.30,32.98,5.5,Troy Staebel,Ontario,Ontario,Small Business,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,1/23/2011
3227,23169,6/23/2011,Critical,27,172.7,0.07,Regular Air,-42.97,6.48,5.11,Karl Brown,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 231,Small Box,0.37,6/25/2011
3286,23522,4/11/2011,Critical,8,180.43,0.02,Regular Air,-44.86,19.99,11.17,Alan Shonely,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,4/12/2011
3545,25280,5/21/2011,Not Specified,16,179.26,0.01,Regular Air,36.78,10.91,2.99,Stefania Perrino,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D¨ Binders,Small Box,0.38,5/23/2011
3581,25536,7/22/2011,Low,19,193.25,0.03,Regular Air,71.55,9.93,1.09,Amy Cox,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Peel-Off¨ China Markers,Wrap Bag,0.43,7/22/2011
4178,29666,12/30/2011,Not Specified,44,362.75,0.08,Regular Air,-54.47,8.32,2.38,Dave Poirier,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,1/1/2012
4785,33987,10/25/2011,High,19,1616.87,0.1,Delivery Truck,-189.55,90.98,30,Sara Luxemburg,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,Office Star - Task Chair with Contemporary Loop Arms,Jumbo Drum,0.61,10/26/2011
6540,46531,8/21/2011,Low,2,19.34,0.1,Regular Air,-14.38,7.1,6.05,Chuck Sachs,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,8/30/2011
6664,47459,8/17/2011,Not Specified,10,197.21,0.06,Regular Air,56.88,20.98,1.49,Denise Leinenbach,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.35,8/18/2011
7259,51783,11/11/2011,Medium,13,646.55,0.05,Regular Air,244.13,48.04,5.79,Brian Stugart,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1937,Small Box,0.37,11/13/2011
7701,55202,8/24/2011,Low,49,6335.8575,0.08,Regular Air,1620.23,155.99,8.99,Bobby Elias,Ontario,Ontario,Small Business,Technology,Telephones and Communication,LX 788,Small Box,0.58,8/31/2011
8171,58372,4/2/2011,Low,16,38.2,0.07,Express Air,4.34,2.21,1,Brian Stugart,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Quartet Alpha¨ White Chalk, 12/Pack",Wrap Bag,0.38,4/6/2011
2264,16260,11/13/2011,High,47,14960.096,0.01,Delivery Truck,-969.05,400.98,42.52,Cari MacIntyre,Ontario,Ontario,Corporate,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71,11/14/2011
3296,23558,8/9/2011,Low,4,25.82,0.01,Regular Air,-10.19,4.98,4.72,Julie Prescott,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1949,Small Box,0.36,8/11/2011
3297,23558,8/9/2011,Low,17,579.71,0.03,Delivery Truck,24.30,31.76,45.51,Julie Prescott,Ontario,Ontario,Home Office,Furniture,Tables,Hon iLevelª Computer Training Table,Jumbo Box,0.65,8/14/2011
4295,30593,7/25/2011,Critical,20,97.65,0.04,Express Air,-90.07,4.18,6.92,Jim Karlsson,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Eldon¨ Image Series Desk Accessories, Burgundy",Small Box,0.49,7/27/2011
4296,30593,7/25/2011,Critical,41,1408.34,0.06,Regular Air,176.63,34.58,8.99,Jim Karlsson,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,7/28/2011
5575,39492,4/17/2011,Not Specified,38,1541.92,0.03,Regular Air,-564.06,40.48,19.99,Jason Fortune,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard,Small Box,0.77,4/19/2011
5576,39492,4/17/2011,Not Specified,40,169.48,0.08,Regular Air,-134.76,4.28,5.68,Jason Fortune,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 199,Small Box,0.4,4/19/2011
6043,42850,6/21/2011,Medium,27,822.7,0.05,Express Air,141.28,29.99,5.5,Julie Prescott,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Logitech Cordless Access Keyboard,Small Box,0.51,6/22/2011
6933,49477,11/29/2011,Medium,9,75.94,0.01,Regular Air,-16.56,7.64,5.83,Grant Carroll,Ontario,Ontario,Corporate,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,11/29/2011
7908,56550,4/8/2011,Not Specified,33,647.77,0.09,Regular Air,166.85,19.98,5.77,Frank Hawley,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,4/11/2011
8042,57447,7/4/2011,Not Specified,39,315.88,0.09,Regular Air,-60.40,8.46,3.62,Grant Carroll,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,7/4/2011
8043,57447,7/4/2011,Not Specified,8,258.11,0.06,Regular Air,-113.60,30.98,6.5,Grant Carroll,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.79,7/7/2011
525,3588,3/18/2011,Not Specified,42,374.38,0.03,Regular Air,-1.16,8.67,3.5,Patrick Jones,New Brunswick,Atlantic,Home Office,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,3/19/2011
526,3588,3/18/2011,Not Specified,21,1557.42,0.01,Regular Air,-123.81,73.98,4,Patrick Jones,New Brunswick,Atlantic,Home Office,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,0.79,3/20/2011
527,3588,3/18/2011,Not Specified,14,410.27,0.08,Regular Air,226.72,30.93,3.92,Patrick Jones,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,0.44,3/20/2011
528,3588,3/18/2011,Not Specified,18,1531.93,0.1,Delivery Truck,326.56,90.97,14,Patrick Jones,New Brunswick,Atlantic,Home Office,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,3/18/2011
890,6402,4/23/2011,Low,35,373.33,0.01,Regular Air,-22.18,10.23,4.68,Nathan Mautz,New Brunswick,Atlantic,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme¨ Box Cutter Scissors,Small Pack,0.59,4/28/2011
1189,8704,6/30/2011,Medium,43,449.17,0.01,Regular Air,198.83,9.93,1.09,Quincy Jones,New Brunswick,Atlantic,Home Office,Office Supplies,Pens & Art Supplies,Peel-Off¨ China Markers,Wrap Bag,0.43,7/1/2011
1190,8704,6/30/2011,Medium,38,79.81,0.08,Regular Air,5.48,2.21,1,Quincy Jones,New Brunswick,Atlantic,Home Office,Office Supplies,Pens & Art Supplies,"Quartet Alpha¨ White Chalk, 12/Pack",Wrap Bag,0.38,7/1/2011
1409,10243,12/24/2011,High,12,28.41,0.07,Regular Air,-44.08,1.98,4.77,Patrick Gardner,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,0.4,12/25/2011
2091,14976,7/22/2011,High,46,231.35,0.03,Regular Air,-81.86,4.98,4.7,Quincy Jones,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,7/24/2011
2262,16258,7/6/2011,Medium,1,9.69,0.05,Regular Air,-6.78,4.98,4.72,Nona Balk,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Xerox 1949,Small Box,0.36,7/7/2011
2263,16258,7/6/2011,Medium,48,331.99,0.03,Regular Air,45.31,7.08,2.35,Nona Balk,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major Accentª Highlighters,Wrap Bag,0.47,7/8/2011
2355,16993,11/16/2011,Medium,8,1383.919,0.05,Regular Air,-433.49,205.99,2.5,Erin Mull,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,V70,Small Box,0.59,11/16/2011
3221,23107,6/11/2011,Medium,7,43.29,0.07,Regular Air,-39.12,5.38,7.57,Lori Olson,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX¨ Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Small Box,0.36,6/14/2011
3294,23556,1/9/2011,Medium,34,11747.97,0.05,Express Air,3302.03,363.25,19.99,Patrick Gardner,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,Hoover WindTunnelª Plus Canister Vacuum,Small Box,0.57,1/10/2011
4302,30626,4/25/2011,Critical,23,220.82,0.1,Express Air,77.68,9.93,1.09,Nathan Mautz,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Peel-Off¨ China Markers,Wrap Bag,0.43,4/26/2011
5424,38531,12/5/2011,Low,26,118.43,0.02,Express Air,11.96,4.2,2.26,Ionia McGrath,New Brunswick,Atlantic,Home Office,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,0.36,12/12/2011
5976,42373,8/17/2011,Not Specified,11,127.32,0.1,Express Air,22.96,10.91,2.99,Emily Phan,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D¨ Binders,Small Box,0.38,8/18/2011
6703,47747,11/21/2011,High,40,102.15,0.03,Express Air,-138.51,2.08,5.33,Patrick Gardner,New Brunswick,Atlantic,Consumer,Furniture,Office Furnishings,Eldon¨ Wave Desk Accessories,Small Box,0.43,11/23/2011
6710,47810,8/14/2011,Critical,3,19.57,0.02,Regular Air,-5.35,5.84,1.2,Ionia McGrath,New Brunswick,Atlantic,Home Office,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,8/15/2011
7353,52389,10/21/2011,Critical,31,655.33,0.08,Regular Air,-57.16,21.38,8.99,Justin Deggeller,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,10/21/2011
7927,56647,8/3/2011,Medium,41,417.53,0.02,Regular Air,-309.06,9.98,12.52,Tony Sayre,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,"Eldon¨ Expressionsª Wood and Plastic Desk Accessories, Oak",Small Box,0.57,8/4/2011
93,610,8/1/2011,Critical,38,283.65,0.02,Express Air,-29.21,6.68,5.41,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 195,Small Box,0.37,8/3/2011
216,1440,8/9/2011,Low,41,726.22,0.01,Regular Air,52.47,17.67,8.99,Stefanie Holloman,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,8/11/2011
553,3749,2/23/2011,Medium,27,353.62,0.01,Regular Air,140.15,12.97,1.49,Ken Black,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35,2/25/2011
598,4070,6/11/2011,High,22,646.07,0.06,Express Air,237.75,28.48,1.99,Joe Elijah,Manitoba,Prarie,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,6/11/2011
958,6947,7/19/2011,Critical,9,520.49,0,Regular Air,-51.01,51.65,18.45,Logan Currie,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Medium Box,0.65,7/21/2011
1132,8288,5/9/2011,Critical,22,1337.81,0.02,Regular Air,407.12,59.78,10.29,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,5/10/2011
1489,10695,5/2/2011,High,39,6330.086,0.1,Regular Air,1421.89,205.99,2.5,Deborah Brumfield,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,V70,Small Box,0.59,5/3/2011
1620,11719,2/5/2011,Not Specified,3,1566.8,0.06,Delivery Truck,-1044.92,500.97,69.3,Keith Dawkins,Manitoba,Prarie,Home Office,Technology,Office Machines,Epson Stylus 1520 Color Inkjet Printer,Jumbo Drum,0.37,2/6/2011
1621,11719,2/5/2011,Not Specified,30,616.01,0.09,Regular Air,-74.88,21.38,8.99,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,2/5/2011
1622,11719,2/5/2011,Not Specified,17,438.6085,0.01,Regular Air,-56.05,28.99,8.59,Keith Dawkins,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Medium Box,0.56,2/5/2011
2718,19621,9/7/2011,Critical,20,67.03,0.04,Regular Air,-30.40,3.14,1.92,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,9/8/2011
2719,19621,9/7/2011,Critical,15,140.82,0.08,Express Air,-43.26,7.98,6.5,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Iris Project Case,Medium Box,0.59,9/8/2011
2909,20967,3/15/2011,High,50,28664.52,0.09,Regular Air,13340.26,599.99,24.49,Deborah Brumfield,Manitoba,Prarie,Small Business,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,3/15/2011
2910,20967,3/15/2011,High,6,635.7405,0.03,Regular Air,-397.53,125.99,8.08,Deborah Brumfield,Manitoba,Prarie,Small Business,Technology,Telephones and Communication,M3682,Small Box,0.57,3/16/2011
3295,23557,5/31/2011,Not Specified,7,1011.16,0.02,Regular Air,547.96,136.98,24.49,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Large Box,0.59,6/1/2011
3507,24966,12/17/2011,Medium,34,4152.12,0,Regular Air,817.98,120.33,19.99,Deborah Brumfield,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Iceberg Mobile Mega Data/Printer Cart ¨,Small Box,0.59,12/18/2011
3838,27363,10/18/2011,Medium,16,323.26,0.06,Regular Air,98.34,20.24,6.67,Deborah Brumfield,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,10/19/2011
4074,29028,2/5/2011,Critical,43,17131.36,0.08,Delivery Truck,4722.77,400.97,14.7,Marc Crier,Manitoba,Prarie,Corporate,Technology,Office Machines,Epson FX-980 Dot Matrix Printer,Jumbo Drum,0.59,2/7/2011
4233,30081,12/17/2011,High,26,213.49,0.05,Regular Air,-136.45,8.04,8.94,Denise Monton,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,12/19/2011
4280,30497,2/6/2011,Critical,34,706.91,0.03,Express Air,85.68,20.98,8.83,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,Small Box,0.37,2/8/2011
4281,30497,2/6/2011,Critical,31,190.06,0.06,Regular Air,-61.90,5.98,5.35,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1947,Small Box,0.4,2/8/2011
4456,31777,10/19/2011,Not Specified,32,6483.42,0.07,Delivery Truck,1590.95,200.98,23.76,Logan Currie,Manitoba,Prarie,Small Business,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,10/21/2011
4457,31777,10/19/2011,Not Specified,10,137.77,0.01,Regular Air,1.85,12.28,6.47,Logan Currie,Manitoba,Prarie,Small Business,Office Supplies,Paper,Xerox 1881,Small Box,0.38,10/19/2011
4675,33254,11/3/2011,Not Specified,11,466.35,0.01,Regular Air,159.25,39.98,9.2,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,11/5/2011
4807,34180,9/3/2011,High,2,27,0.02,Express Air,-4.90,5.78,8.09,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1924,Small Box,0.36,9/3/2011
5232,37252,11/19/2011,Low,21,1503.49,0.03,Regular Air,408.73,70.97,3.5,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,11/21/2011
5233,37252,11/19/2011,Low,1,10.62,0.02,Regular Air,-31.20,8.32,2.38,Steve Chapman,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,11/23/2011
5234,37252,11/19/2011,Low,50,2337.03,0.1,Regular Air,-37.19,49.99,19.99,Steve Chapman,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,0.45,11/21/2011
5235,37252,11/19/2011,Low,34,29345.27,0.03,Delivery Truck,7497.55,880.98,44.55,Steve Chapman,Manitoba,Prarie,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,11/24/2011
6131,43398,4/24/2011,Not Specified,10,1600.85,0.07,Delivery Truck,-193.97,159.31,60,John Lee,Manitoba,Prarie,Corporate,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,0.55,4/25/2011
6334,44871,5/3/2011,Critical,27,94.46,0.02,Regular Air,-75.09,3.28,4.2,Denise Monton,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Newell 351,Wrap Bag,0.56,5/5/2011
6618,47079,12/16/2011,Critical,34,1069.85,0.07,Delivery Truck,-1179.39,31.76,45.51,Ed Braxton,Manitoba,Prarie,Home Office,Furniture,Tables,Hon iLevelª Computer Training Table,Jumbo Box,0.65,12/18/2011
6973,49828,8/30/2011,Medium,39,272.39,0.03,Express Air,-91.48,6.48,6.6,Ed Braxton,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 21,Small Box,0.37,8/31/2011
7150,51009,11/5/2011,Not Specified,10,48,0.09,Regular Air,-29.14,4.18,6.92,Scot Wooten,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Eldon¨ Image Series Desk Accessories, Burgundy",Small Box,0.49,11/7/2011
7799,55808,2/14/2011,Not Specified,6,830.28,0,Delivery Truck,-382.98,122.99,70.2,Ed Braxton,Manitoba,Prarie,Home Office,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2/16/2011
