Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
7448,53152,3/5/2009,Medium,36,2051.8235,0.01,Express Air,350.36,65.99,8.8,Bill Eplett,Quebec,Quebec,Corporate,Technology,Telephones and Communication,6120,Small Box,0.58,3/5/2009
7898,56486,5/28/2009,Critical,11,73.62,0.03,Regular Air,-23.50,5.98,5.35,Sheri Gordon,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 1947,Small Box,0.4,5/29/2009
7979,57061,11/30/2009,Low,21,470.79,0.04,Regular Air,-80.11,22.38,15.1,Dionis Lloyd,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,12/7/2009
7980,57061,11/30/2009,Low,6,36.56,0.07,Regular Air,6.22,6.3,0.5,Dionis Lloyd,Quebec,Quebec,Small Business,Office Supplies,Labels,Avery 51,Small Box,0.39,11/30/2009
7981,57061,11/30/2009,Low,3,55.17,0.06,Regular Air,46.84,17.78,5.03,Dionis Lloyd,Quebec,Quebec,Small Business,Furniture,Office Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Small Box,0.54,12/2/2009
8054,57504,8/4/2009,Not Specified,44,357.48,0.01,Regular Air,160.02,7.64,1.39,Sarah Brown,Quebec,Quebec,Consumer,Office Supplies,Envelopes,Security-Tint Envelopes,Small Box,0.36,8/7/2009
8083,57666,5/22/2009,Not Specified,45,1206.15,0.03,Regular Air,304.20,25.98,4.08,Mathew Reese,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Boston 1799 Powerhouseª Electric Pencil Sharpener,Small Pack,0.57,5/25/2009
8084,57666,5/22/2009,Not Specified,44,941.99,0.1,Delivery Truck,-2111.36,20.98,53.03,Mathew Reese,Quebec,Quebec,Small Business,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,5/22/2009
8200,58628,3/24/2009,Medium,23,2527.792,0.09,Delivery Truck,-335.32,138.75,52.42,Dionis Lloyd,Quebec,Quebec,Small Business,Furniture,Tables,Balt Split Level Computer Training Table,Jumbo Box,0.74,3/25/2009
8266,59104,2/12/2009,High,13,197.61,0.08,Express Air,3.46,14.27,7.27,Aaron Smayling,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,0.38,2/15/2009
8267,59104,2/12/2009,High,22,68.92,0.04,Regular Air,2.63,2.98,1.58,Aaron Smayling,Quebec,Quebec,Small Business,Office Supplies,Rubber Bands,Staples Gold Paper Clips,Wrap Bag,0.39,2/15/2009
8268,59104,2/12/2009,High,38,3594.7435,0.05,Regular Air,1016.97,115.99,2.5,Aaron Smayling,Quebec,Quebec,Small Business,Technology,Telephones and Communication,StarTAC 7797,Small Box,0.55,2/14/2009
8389,59937,12/28/2009,High,7,235.98,0.02,Regular Air,-32.28,30.98,17.08,John Stevenson,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 197,Small Box,0.4,12/29/2009
150,960,9/20/2009,Medium,46,605.97,0.07,Regular Air,-22.72,13.73,6.85,Jim Kriz,Ontario,Ontario,Consumer,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,9/21/2009
244,1665,5/7/2009,High,26,755.6075,0.05,Regular Air,149.17,35.99,1.1,John Lucas,Ontario,Ontario,Corporate,Technology,Telephones and Communication,Accessory35,Small Box,0.55,5/9/2009
281,1952,3/15/2009,High,24,7287.55,0.04,Delivery Truck,-715.78,296.18,54.12,Alejandro Grove,Ontario,Ontario,Corporate,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,3/15/2009
400,2754,4/2/2009,High,16,1427.67,0.04,Regular Air,422.80,90.24,0.99,Philip Brown,Ontario,Ontario,Home Office,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece¨ HOMEOFFICE Power Control Center,Small Box,0.56,4/4/2009
401,2754,4/2/2009,High,11,499.26,0.09,Express Air,144.05,47.9,5.86,Philip Brown,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1938,Small Box,0.37,4/4/2009
611,4193,1/8/2009,High,16,64.29,0.07,Regular Air,14.42,4.13,0.99,Sandra Flanagan,Ontario,Ontario,Home Office,Office Supplies,Labels,Avery 491,Small Box,0.39,1/8/2009
612,4193,1/8/2009,High,3,75.77,0.03,Regular Air,64.25,22.72,8.99,Sandra Flanagan,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,0.44,1/8/2009
694,4839,5/9/2009,Critical,24,159.43,0.05,Regular Air,-120.59,6.48,8.73,Sally Hughsby,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 227,Small Box,0.37,5/9/2009
1048,7744,11/17/2009,Low,26,4286.55,0.07,Regular Air,1416.70,172.99,19.99,Kean Nguyen,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System,Small Box,0.39,11/17/2009
1049,7744,11/17/2009,Low,1,8.34,0.09,Regular Air,-3.44,7.64,1.39,Kean Nguyen,Ontario,Ontario,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,11/26/2009
1369,9926,10/11/2009,High,25,158.83,0,Regular Air,-56.97,5.77,5.92,Mick Hernandez,Ontario,Ontario,Home Office,Furniture,Office Furnishings,DAX Cubicle Frames - 8x10,Medium Box,0.55,10/13/2009
1739,12480,7/7/2009,Medium,8,1187.01,0,Delivery Truck,-203.27,137.48,32.18,Steve Nguyen,Ontario,Ontario,Small Business,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Jumbo Box,0.78,7/8/2009
1749,12516,5/24/2009,Low,31,2360.43,0.1,Delivery Truck,66.22,80.97,33.6,Vivek Grady,Ontario,Ontario,Home Office,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,5/29/2009
1750,12516,5/24/2009,Low,22,154.6,0.02,Regular Air,-23.53,6.48,5.11,Vivek Grady,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 231,Small Box,0.37,5/28/2009
1918,13761,10/17/2009,Low,32,2421.44,0.09,Regular Air,-949.09,78.8,35,Katherine Nockton,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Space Solutionsª Industrial Galvanized Steel Shelving.,Large Box,0.83,10/21/2009
2183,15718,1/27/2009,Critical,41,1863.02,0.03,Regular Air,360.63,43.98,8.99,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,0.58,1/29/2009
2184,15718,1/27/2009,Critical,50,55.89,0.06,Regular Air,-3.05,1.14,0.7,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,1/30/2009
2314,16676,3/19/2009,High,39,936.802,0.07,Regular Air,-12.08,28.99,8.59,Sally Hughsby,Ontario,Ontario,Consumer,Technology,Telephones and Communication,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Medium Box,0.56,3/19/2009
2357,16999,1/19/2009,Critical,18,3568.45,0.09,Regular Air,1081.62,207.48,0.99,Stuart Calhoun,Ontario,Ontario,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,1/21/2009
2435,17670,8/25/2009,Medium,14,36.52,0.07,Regular Air,10.05,2.61,0.5,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 494,Small Box,0.39,8/27/2009
2693,19493,2/2/2009,Critical,31,4713.25,0.1,Regular Air,-372.49,154.13,69,Bill Overfelt,Ontario,Ontario,Corporate,Furniture,Tables,Laminate Occasional Tables,Large Box,0.68,2/3/2009
2827,20390,8/31/2009,Not Specified,35,1271.12,0.05,Express Air,-62.82,34.98,7.53,Sandra Flanagan,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Fellowes EZ Multi-Media Keyboard,Small Box,0.76,9/3/2009
2828,20390,8/31/2009,Not Specified,17,58.5,0,Regular Air,-25.26,3.14,1.92,Sandra Flanagan,Ontario,Ontario,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,9/2/2009
3065,21958,6/5/2009,High,14,4998.03,0.09,Regular Air,1092.94,363.25,19.99,Sally Hughsby,Ontario,Ontario,Consumer,Office Supplies,Appliances,Hoover WindTunnelª Plus Canister Vacuum,Small Box,0.57,6/6/2009
3235,23205,5/24/2009,High,8,319.62,0.08,Express Air,-16.64,40.98,7.2,Stuart Calhoun,Ontario,Ontario,Consumer,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,Small Box,0.6,5/25/2009
3236,23205,5/24/2009,High,32,263.39,0.08,Express Air,-59.73,8.12,2.83,Stuart Calhoun,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,5/25/2009
3237,23205,5/24/2009,High,26,7208.8,0.02,Delivery Truck,-633.44,262.11,62.74,Stuart Calhoun,Ontario,Ontario,Consumer,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,5/25/2009
3710,26470,3/21/2009,High,41,18081.76,0.03,Regular Air,8822.28,420.98,19.99,Harold Ryan,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,3/22/2009
3718,26565,10/21/2009,Medium,49,21337.27,0.02,Regular Air,7606.00,419.19,19.99,Cathy Prescott,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,10/22/2009
3955,28225,1/22/2009,Critical,13,1160.59,0.01,Regular Air,-330.14,80.98,35,Guy Phonely,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Carina 42""Hx23 3/4""W Media Storage Unit",Large Box,0.83,1/24/2009
3959,28258,3/13/2009,Critical,2,201.178,0.07,Regular Air,-604.41,125.99,2.5,Denny Blanton,Ontario,Ontario,Home Office,Technology,Telephones and Communication,i2000,Small Box,0.6,3/13/2009
3960,28258,3/13/2009,Critical,25,2493.24,0.03,Regular Air,293.66,99.99,19.99,Denny Blanton,Ontario,Ontario,Home Office,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,3/14/2009
4204,29889,12/4/2009,Not Specified,44,243.5,0.09,Regular Air,23.87,5.98,1.67,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga¨ Erasable Colored Pencil Set, 12-Color",Wrap Bag,0.51,12/7/2009
4313,30726,11/25/2009,Medium,35,725.15,0.05,Regular Air,140.57,20.27,3.99,Harold Ryan,Ontario,Ontario,Home Office,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,Small Box,0.57,11/26/2009
4341,30915,1/16/2009,Low,20,62.78,0.04,Express Air,-17.75,2.98,2.03,Xylona Price,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,1/16/2009
4342,30915,1/16/2009,Low,25,2836.0505,0.01,Regular Air,561.13,125.99,8.99,Xylona Price,Ontario,Ontario,Corporate,Technology,Telephones and Communication,M70,Small Box,0.59,1/21/2009
4370,31138,1/21/2009,High,37,1251.18,0.05,Delivery Truck,-1756.44,31.76,45.51,Arthur Prichep,Ontario,Ontario,Small Business,Furniture,Tables,Hon iLevelª Computer Training Table,Jumbo Box,0.65,1/23/2009
5109,36416,11/30/2009,Low,44,276,0.08,Regular Air,-98.53,6.48,5.82,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1998,Small Box,0.37,12/4/2009
5110,36416,11/30/2009,Low,46,132.01,0.04,Regular Air,6.93,2.88,1.01,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Colorific Colored Pencils, 12/Box",Wrap Bag,0.55,12/4/2009
5151,36705,6/25/2009,Not Specified,17,1032.072,0.06,Delivery Truck,54.23,70.89,89.3,Sam Zeldin,Ontario,Ontario,Small Business,Furniture,Tables,KI Conference Tables,Jumbo Box,0.72,6/25/2009
5190,36896,11/3/2009,Critical,12,34.01,0,Regular Air,10.58,2.61,0.5,Xylona Price,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 494,Small Box,0.39,11/5/2009
5191,36896,11/3/2009,Critical,41,1008.95,0.04,Express Air,69.31,25.38,8.99,Xylona Price,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,11/6/2009
5192,36896,11/3/2009,Critical,21,3508.33,0.04,Regular Air,-546.98,167.27,35,Xylona Price,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,11/3/2009
5415,38501,4/28/2009,Critical,11,78.68,0.05,Regular Air,-29.07,6.48,6.22,Guy Phonely,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1894,Small Box,0.37,4/29/2009
5428,38564,11/2/2009,Critical,31,904.93,0.08,Regular Air,-53.40,30.97,4,Vivek Grady,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74,11/3/2009
5429,38564,11/2/2009,Critical,21,98.51,0.1,Express Air,45.93,4.13,0.5,Vivek Grady,Ontario,Ontario,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,11/4/2009
5481,38915,9/17/2009,Medium,12,96.73,0.08,Regular Air,-83.65,7.77,9.23,Ben Ferrer,Ontario,Ontario,Corporate,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,9/18/2009
5482,38915,9/17/2009,Medium,34,253.6,0.07,Regular Air,24.39,7.59,4,Ben Ferrer,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Master Giant Foot¨ Doorstop, Safety Yellow",Wrap Bag,0.42,9/19/2009
5487,38947,11/29/2009,Critical,20,307.46,0.02,Regular Air,4.91,14.58,7.4,Chris Selesnick,Ontario,Ontario,Home Office,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,0.48,12/1/2009
5512,39078,6/23/2009,Low,10,36.91,0.07,Regular Air,-27.72,3.28,3.97,Matt Connell,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,6/23/2009
5513,39078,6/23/2009,Low,8,2155.84,0.02,Regular Air,-267.63,256.99,11.25,Matt Connell,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,Small Box,0.51,6/30/2009
5514,39078,6/23/2009,Low,26,175.27,0.01,Regular Air,-33.67,6.48,5.14,Matt Connell,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 23,Small Box,0.37,6/25/2009
5524,39141,5/3/2009,Low,49,1400.91,0.09,Regular Air,-163.53,30.98,19.51,Jim Kriz,Ontario,Ontario,Consumer,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box,0.36,5/5/2009
5525,39141,5/3/2009,Low,47,2259.66,0.03,Regular Air,554.77,49.34,10.25,Jim Kriz,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,Large Box,0.57,5/5/2009
5570,39460,5/2/2009,Not Specified,25,172.42,0.09,Regular Air,-71.60,7.1,6.05,Stephanie Ulpright,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,5/4/2009
5571,39460,5/2/2009,Not Specified,19,2033.9225,0.02,Regular Air,251.20,125.99,2.5,Stephanie Ulpright,Ontario,Ontario,Consumer,Technology,Telephones and Communication,i2000,Small Box,0.6,5/3/2009
5639,39904,2/2/2009,Not Specified,44,363.92,0,Regular Air,-144.56,8.09,7.96,Alejandro Grove,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"6"" Cubicle Wall Clock, Black",Small Box,0.49,2/3/2009
5689,40224,6/30/2009,Low,14,890.9,0.05,Express Air,404.29,63.94,14.48,Sally Hughsby,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,0.46,7/7/2009
5777,40997,4/21/2009,Low,12,382.29,0.05,Express Air,61.47,30.98,9.18,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1951,Small Box,0.4,4/21/2009
5778,40997,4/21/2009,Low,37,881.74,0.05,Regular Air,18.27,22.99,8.99,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Small Pack,0.57,4/28/2009
5779,40997,4/21/2009,Low,1,22.61,0.03,Regular Air,-8.40,14.97,7.51,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Pizazz¨ Global Quick Fileª,Small Box,0.57,4/23/2009
5780,40997,4/21/2009,Low,33,7384.18,0.04,Delivery Truck,-513.79,212.6,110.2,Odella Nelson,Ontario,Ontario,Small Business,Furniture,Tables,Bush Advantage Collection¨ Round Conference Table,Jumbo Box,0.73,4/25/2009
5806,41185,12/6/2009,Critical,2,18.81,0.08,Regular Air,-12.83,5.78,7.96,Ben Ferrer,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 196,Small Box,0.36,12/7/2009
5816,41253,5/7/2009,Medium,5,1455.49,0.07,Regular Air,-807.59,300.97,7.18,Steve Nguyen,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box,0.48,5/9/2009
5845,41474,4/20/2009,Not Specified,35,3640.83,0,Delivery Truck,-6.80,100.98,35.84,Matt Connell,Ontario,Ontario,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,4/22/2009
5846,41474,4/20/2009,Not Specified,50,225.94,0.09,Regular Air,-89.13,4.77,2.39,Matt Connell,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Small Pack,0.72,4/22/2009
5880,41728,9/30/2009,High,28,23106.46,0.08,Regular Air,9527.47,896.99,19.99,Alejandro Grove,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,10/2/2009
5881,41728,9/30/2009,High,10,2549.58,0.02,Delivery Truck,41.53,243.98,62.94,Alejandro Grove,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Hon Deluxe Fabric Upholstered Stacking Chairs,Jumbo Drum,0.57,10/1/2009
5886,41764,10/5/2009,Not Specified,16,5105.06,0.03,Delivery Truck,467.12,320.64,29.2,Katherine Nockton,Ontario,Ontario,Home Office,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Jumbo Box,0.66,10/7/2009
5958,42279,6/30/2009,Not Specified,44,1431,0.02,Express Air,-55.78,30.98,6.5,Harold Ryan,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.79,7/1/2009
5962,42308,6/12/2009,Medium,16,79.98,0.09,Regular Air,-56.56,4.86,7.1,Sam Zeldin,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Eldon Imge¨ Series Desk Accessories, Clear",Small Box,0.42,6/15/2009
6044,42851,6/1/2009,High,4,24.32,0.05,Express Air,-2.97,4.71,0.7,Robert Marley,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,0.8,6/2/2009
6045,42851,6/1/2009,High,7,344.301,0.04,Express Air,-22.90,55.99,1.25,Robert Marley,Ontario,Ontario,Corporate,Technology,Telephones and Communication,Accessory32,Small Pack,0.35,6/2/2009
6157,43590,9/10/2009,Critical,24,3118.6,0.06,Express Air,804.20,128.24,12.65,Harold Ryan,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,,9/12/2009
6458,45987,3/12/2009,Not Specified,31,131.43,0.01,Regular Air,37.25,4,1.3,Laura Armstrong,Ontario,Ontario,Small Business,Office Supplies,Paper,EcoTones¨ Memo Sheets,Wrap Bag,0.37,3/14/2009
6471,46052,11/23/2009,Medium,37,2374.35,0.05,Regular Air,878.21,63.94,14.48,Bill Overfelt,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,0.46,11/25/2009
6472,46052,11/23/2009,Medium,39,729.21,0,Express Air,194.15,17.78,5.03,Bill Overfelt,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Small Box,0.54,11/25/2009
6807,48483,12/10/2009,Critical,18,47.55,0,Express Air,10.01,2.21,1,Steve Nguyen,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,"Quartet Alpha¨ White Chalk, 12/Pack",Wrap Bag,0.38,12/11/2009
6871,48961,7/21/2009,Not Specified,24,520.68,0.09,Regular Air,-143.66,22.84,16.87,John Lucas,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1982,Small Box,0.39,7/23/2009
6872,48961,7/21/2009,Not Specified,25,358.78,0.1,Express Air,-76.90,14.98,7.69,John Lucas,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box,0.57,7/23/2009
6936,49505,1/21/2009,Critical,12,97.74,0.04,Regular Air,-8.50,7.84,4.71,Harold Ryan,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,XtraLife¨ ClearVueª Slant-D¨ Ring Binders by Cardinal,Small Box,0.35,1/23/2009
6937,49505,1/21/2009,Critical,34,335.59,0.04,Express Air,85.83,9.78,1.99,Harold Ryan,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,1/22/2009
7013,50051,10/4/2009,Medium,15,308.64,0.03,Express Air,91.08,19.04,6.38,Jas O'Carroll,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Eldon Expressionsª Desk Accessory, Wood Photo Frame, Mahogany",Small Box,0.56,10/4/2009
7137,50917,7/21/2009,Low,33,1422.31,0.02,Regular Air,498.15,43.98,1.99,Sally Hughsby,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,7/25/2009
7145,50981,8/4/2009,Critical,42,5678.5525,0.01,Regular Air,1550.88,155.99,8.99,Sean O'Donnell,Ontario,Ontario,Corporate,Technology,Telephones and Communication,CF 688,Small Box,0.58,8/4/2009
7236,51619,9/2/2009,Not Specified,46,100.6,0.03,Regular Air,11.55,2.21,1,Stephanie Ulpright,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,"Quartet Alpha¨ White Chalk, 12/Pack",Wrap Bag,0.38,9/3/2009
7237,51619,9/2/2009,Not Specified,6,958.06,0.09,Regular Air,-77.09,165.2,19.99,Stephanie Ulpright,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Economy Rollaway Files,Small Box,0.59,9/3/2009
7238,51619,9/2/2009,Not Specified,2,14.75,0.07,Regular Air,-11.42,3.89,7.01,Stephanie Ulpright,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Avery Binder Labels,Small Box,0.37,9/4/2009
7239,51619,9/2/2009,Not Specified,31,11262.04,0.06,Delivery Truck,1660.92,355.98,58.92,Stephanie Ulpright,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuisª Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,9/3/2009
7489,53476,6/11/2009,Not Specified,14,481.4,0.04,Regular Air,150.72,35.44,5.09,Steve Nguyen,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1932,Small Box,0.38,6/11/2009
7490,53476,6/11/2009,Not Specified,24,93.85,0.08,Regular Air,19.42,3.98,0.7,Steve Nguyen,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,4009¨ Highlighters by Sanford,Wrap Bag,0.52,6/14/2009
7491,53476,6/11/2009,Not Specified,47,85.87,0.01,Regular Air,3.13,1.76,0.7,Steve Nguyen,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,6/12/2009
7492,53476,6/11/2009,Not Specified,42,8127.32,0.01,Express Air,1141.07,193.17,19.99,Steve Nguyen,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Fellowes Staxonsteel¨ Drawer Files,Small Box,0.71,6/11/2009
7526,53766,10/13/2009,Not Specified,22,3122.55,0.07,Delivery Truck,-574.56,145.98,46.2,Laura Armstrong,Ontario,Ontario,Corporate,Furniture,Tables,Bevis Rectangular Conference Tables,Jumbo Box,0.69,10/14/2009
7599,54369,3/2/2009,Not Specified,47,421.08,0,Express Air,82.31,8.33,1.99,Ryan Akin,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,3/4/2009
7718,55300,2/20/2009,High,37,159.89,0.03,Regular Air,-185.17,4.06,6.89,Sally Hughsby,Ontario,Ontario,Consumer,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire¨ Vibra Groomer I¨ Upright Vac,Small Box,0.6,2/22/2009
7719,55300,2/20/2009,High,48,180.48,0.01,Regular Air,82.38,3.75,0.5,Sally Hughsby,Ontario,Ontario,Consumer,Office Supplies,Labels,Avery 510,Small Box,0.37,2/21/2009
7720,55300,2/20/2009,High,31,350.48,0.02,Regular Air,-231.05,10.68,13.04,Sally Hughsby,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Dana Swing-Arm Lamps,Large Box,0.6,2/22/2009
7761,55553,7/17/2009,Medium,32,177.52,0.05,Regular Air,52.61,5.68,1.39,John Castell,Ontario,Ontario,Small Business,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,7/18/2009
7953,56807,4/21/2009,High,1,47.04,0.06,Regular Air,-24.63,42.98,4.62,Scott Cohen,Ontario,Ontario,Consumer,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,0.56,4/23/2009
7970,56995,10/15/2009,Medium,27,157.57,0.08,Express Air,-57.06,5.74,5.01,Sarah Foster,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,10/17/2009
7998,57155,6/17/2009,Critical,23,155.52,0.05,Regular Air,-133.73,6.48,9.68,Stuart Calhoun,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1993,Small Box,0.36,6/18/2009
7999,57155,6/17/2009,Critical,16,535.54,0.04,Express Air,60.82,33.89,5.1,Stuart Calhoun,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,"File Shuttle II and Handi-File, Black",Small Box,0.6,6/18/2009
8036,57409,11/20/2009,Not Specified,1,90.88,0.1,Regular Air,-259.63,100.98,7.18,John Castell,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box,0.4,11/21/2009
